Argentina_Central_Plains_EastCordoba_600BP:I34463.TW__AD_1350__Cov_81.71%,0.05122,-0.316845,0.116153,0.097869,-0.110174,-0.013666,-0.291648,-0.355831,-0.007567,-0.016583,-0.006658,-0.004196,-0.001933,0.012937,-0.002714,0.004375,0.004563,-0.002914,0.000628,0.0005,0.006489,0.008656,-0.005423,0.003615,0.009221
Argentina_Central_Plains_EastCordoba_600BP:I34675.TW__AD_1350__Cov_34.64%,0.060326,-0.317861,0.126713,0.098838,-0.121253,-0.017291,-0.304574,-0.359062,-0.01084,-0.019317,-0.003085,-0.005095,0.001041,0.029864,-0.004343,0.008353,0.013299,0.003801,-0.007668,-0.00025,-0.000873,0.004081,-0.005053,0.002048,-0.006706
Argentina_Central_Plains_EastCordoba_600BP:I34678.TW__AD_1350__Cov_54.35%,0.05122,-0.318876,0.122564,0.092378,-0.111405,-0.00753,-0.292118,-0.350293,-0.010635,-0.023873,0.00065,0.002398,0.003717,0.02257,-0.003122,0.004243,0.001825,-0.001394,0.000377,0.007754,0.00549,0.0115,-0.006532,-0.003735,0.003113
Argentina_Central_Plains_EastCordoba_600BP_contam:I34462.TW__AD_1350__Cov_72.27%,0.056912,-0.31583,0.115022,0.097869,-0.11756,-0.022311,-0.291648,-0.35837,-0.012271,-0.015672,-0.001949,-0.001199,-0.004608,0.019818,-0.007329,0.008618,0.00678,-0.004054,0.006913,-0.006128,-0.007237,0.012736,-0.006655,-0.000964,-0.001197
Argentina_Central_Plains_EastCordoba_600BP_contam:I40451.TW__AD_1350__Cov_81.69%,0.060326,-0.322938,0.114268,0.095285,-0.114483,-0.014502,-0.297758,-0.364139,-0.013908,-0.01385,0.007632,-0.002698,-0.003122,0.020368,-0.004207,-0.006232,0.007562,0.0019,-0.001885,0.001751,0.002745,0.003215,-0.004683,-0.001566,0.002754
Argentina_Central_Plains_MarChiquita_700BP:I12603.AG__AD_1250__Cov_40.36%,0.055773,-0.316845,0.112759,0.095285,-0.120022,-0.011992,-0.301989,-0.348909,-0.007772,-0.005649,-0.002111,0.001948,0.00773,0.026699,-0.004479,0.007027,0.008214,-0.007981,-0.006913,0.004002,-0.008111,-0.004204,-0.010106,-0.003012,-0.001197
Argentina_Central_Plains_MarChiquita_700BP:I12719.AG__AD_1250__Cov_45.05%,0.059188,-0.31583,0.112005,0.105299,-0.113867,-0.019522,-0.289063,-0.345678,-0.007363,-0.011845,-0.003085,0.001049,0,0.028626,-0.009636,0.008353,0.00352,0.005194,-0.002891,0.004877,0.003993,0.003215,-0.002465,0.001928,0.00491
Argentina_Central_Plains_MarChiquita_700BP:I12755.AG__AD_1250__Cov_44.21%,0.047806,-0.321923,0.121056,0.091409,-0.120638,-0.010319,-0.297053,-0.356293,-0.008385,-0.012574,-0.005846,-0.007643,0.010555,0.016652,-0.0095,0.001061,0.002477,0.001014,0.002514,0.007128,0.001622,0.011005,0.002218,0.002651,-0.000479
Argentina_Central_Plains_MarChiquita_700BP:I17026.AG__AD_1250__Cov_63.86%,0.054635,-0.321923,0.124073,0.104329,-0.123715,-0.020917,-0.294468,-0.349832,-0.008999,-0.013303,-0.005684,-0.002997,-0.001189,0.023396,-0.001086,0.010872,0.006258,0.00038,-0.00176,0.001751,0.003619,0.007172,-0.00493,0.003735,0.005508
Argentina_Central_Plains_MarChiquita_700BP:I17029.AG__AD_1250__Cov_50.56%,0.048944,-0.319892,0.12181,0.098192,-0.112021,-0.01255,-0.295173,-0.3586,-0.01718,-0.020957,0.001299,-0.001798,-0.001784,0.021194,-0.00475,0.008353,0.008214,-0.004181,-0.002765,-0.003502,0.003993,-0.000866,-0.007641,-0.001084,0.000359
