Argentina_Central_Plains_MarChiquita_2500BP:I13562.AG__BC_550__Cov_36.02%,0.056912,-0.309736,0.11389,0.097869,-0.11356,-0.011156,-0.298228,-0.356985,-0.015339,-0.016766,0.002923,-0.001798,-0.00446,0.034819,-0.004614,-0.00053,-0.008605,0.001014,0.005908,-0.001251,-0.002121,0.011129,-0.007888,0.003735,0.005508
Argentina_Central_Plains_MarChiquita_2500BP:I34468.TW__BC_550__Cov_7.62%,0.05805,-0.317861,0.117285,0.082688,-0.108943,-0.03012,-0.300109,-0.342217,-0.014726,-0.022051,-0.004384,0.008842,0.005352,0.024222,-0.016151,0.013524,0.023208,0.012035,-0.002514,-0.001751,0.003993,-0.006059,0.003697,-0.002651,0.014969
Argentina_Northwest_SouthernPuna_Antofagasta_2100BP:I12757.AG__BC_150__Cov_32.85%,0.056912,-0.314814,0.12445,0.093347,-0.11756,-0.015897,-0.297523,-0.362754,-0.012885,-0.018588,0.00065,-0.001049,-0.005946,0.026286,0.002443,0.005569,0.00352,0.000633,0.003645,-0.003627,0.003119,-0.000495,0.001972,-0.006627,0.002994
Argentina_Northwest_SouthernPuna_Antofagasta_2100BP_1D_rel_of_I12757:I12760.AG__BC_150__Cov_30.11%,0.05122,-0.309736,0.126713,0.09367,-0.123408,-0.022869,-0.296113,-0.361139,-0.008795,-0.017677,0,-0.003447,-0.001635,0.026148,-0.00095,0.000265,0.000391,-0.000127,0.002263,0.002376,0.004367,0.008285,0.001479,0.001325,-0.003353
Argentina_Northwest_SubandeanValleys_Hualfin_2400BP:I12944.AG__BC_450__Cov_54.54%,0.056912,-0.311768,0.119547,0.096577,-0.117253,-0.015618,-0.302694,-0.35237,-0.013703,-0.016948,-0.002111,0.001199,-0.000149,0.026561,-0.0095,0.002387,0.008996,-0.000887,0.003645,0.0005,0.004742,0.002102,0.001232,-0.009399,0.001197
Argentina_Northwest_SubandeanValleys_Hualfin_2400BP:I12945.AG__BC_450__Cov_44.83%,0.054635,-0.317861,0.124827,0.096254,-0.112944,-0.018686,-0.297523,-0.347293,-0.015544,-0.015126,0.00341,-0.003897,0.004014,0.026974,-0.007465,0.009944,0.009909,0.001267,-0.004274,0.001251,-0.000749,0.005564,0.003328,-0.005543,0.000958
Argentina_Northwest_SubandeanValleys_Hualfin_2400BP:I19226.AG__BC_450__Cov_8.72%,0.040976,-0.311768,0.120679,0.089148,-0.103096,-0.022869,-0.302694,-0.353293,-0.020452,-0.02041,-0.0177,0.001349,-0.005054,0.015001,0.005565,0.022938,0.007953,0.015836,-0.001257,-0.002876,0.006239,0.022752,-0.005053,0.003253,-0.003832
Argentina_Pampas_Humid_Southern_BuenosAires_2400BP.AG:I12376.AG__BC_383__Cov_17.10%,0.054635,-0.319892,0.125204,0.088179,-0.112329,-0.030399,-0.294233,-0.345447,-0.003477,-0.016948,-0.008282,-0.005395,0.009663,0.018992,-0.006379,-0.002387,0.008996,-0.001647,0,0.005878,0.001497,0.00507,0.003328,0.007832,0.001916
Argentina_Pampas_Southern_2600BP:I12370.AG__BC_650__Cov_43.85%,0.052359,-0.318876,0.12181,0.089471,-0.123408,-0.017291,-0.285068,-0.351447,-0.012885,-0.023144,-0.000974,-0.003897,0.007433,0.017891,0.000407,0.009679,0.007302,-0.00228,-0.00176,0.004377,0.00287,0.008903,-0.00037,0.002048,0.008263
Argentina_Pampas_Southern_2600BP:I12371.AG__BC_650__Cov_15.21%,0.055773,-0.316845,0.121056,0.100453,-0.124023,-0.013666,-0.284128,-0.338755,-0.002045,-0.012574,0.009743,-0.008093,0.008771,0.011147,-0.011808,0.007027,0.005607,0.005954,0.012947,0.01088,-0.007112,-0.006306,-0.010353,0.007471,-0.005628
Argentina_Pampas_Southern_2600BP:I12372.AG__BC_650__Cov_63.25%,0.047806,-0.321923,0.119547,0.099484,-0.115406,-0.018965,-0.286948,-0.345447,-0.008385,-0.015672,-0.002436,-0.007493,0.006541,0.022432,-0.004479,-0.00411,0.00691,-0.00152,0.004902,0.008629,0.008735,0.005564,-0.002342,0.002169,0.001557
Argentina_Pampas_Southern_2600BP:I12373.AG__BC_650__Cov_8.39%,0.053497,-0.318876,0.103331,0.091732,-0.120022,-0.031515,-0.274257,-0.355139,-0.011249,-0.005285,0.006496,-0.0003,0.00892,0.027387,-0.016965,-0.007823,0.015907,-0.001647,0.012821,0.0005,0.009608,0.010758,0.001972,-0.006386,-0.003592
Argentina_Pampas_Southern_2600BP:I12374.AG__BC_650__Cov_10.23%,0.059188,-0.310752,0.114645,0.080427,-0.114791,-0.003347,-0.294703,-0.336678,-0.016771,-0.014943,-0.003085,-0.004346,-0.003717,0.010184,-0.023072,0.009016,0.008605,-0.002027,-0.005028,-0.002751,0.00262,0.006925,-0.003451,0.006989,0.000239
Argentina_Pampas_Southern_2600BP:I34661.TW__BC_650__Cov_86.98%,0.046667,-0.320907,0.125204,0.085918,-0.116329,-0.023706,-0.290003,-0.346139,-0.011249,-0.016583,-0.002111,-0.001499,-0.0055,0.017203,-0.008822,-0.001326,0.007693,-0.002407,0.005656,0.003752,0.001497,0.009892,-0.009737,0.002771,-0.002515
Argentina_Pampas_Southern_2600BP:I34667.TW__BC_650__Cov_44.82%,0.048944,-0.318876,0.118793,0.091086,-0.120638,-0.027052,-0.294468,-0.346139,-0.010022,-0.012939,0.003573,-0.002398,-0.001338,0.019818,-0.012079,0.001193,0.008996,-0.0019,0.002891,0.007379,0.001248,0.006925,-0.001479,-0.00012,0.003233
Argentina_Pampas_Southern_2600BP:I34668.TW__BC_650__Cov_11.18%,0.050082,-0.319892,0.107479,0.081396,-0.107712,-0.021475,-0.281073,-0.350755,-0.013294,-0.018588,-0.004872,0.004796,0.010704,0.019405,-0.009093,-0.00358,0.014733,-0.006968,-0.005656,-0.001126,-0.009982,-0.001237,0.009613,0.011568,-0.006227
Argentina_Pampas_Southern_2600BP:I42078.TW__BC_650__Cov_89.49%,0.052359,-0.319892,0.118793,0.093347,-0.117868,-0.021196,-0.290238,-0.34637,-0.015135,-0.023691,0.005521,-0.000899,-0.003717,0.01913,-0.010586,0.000398,0.002868,0.002534,-0.005154,-0.000125,-0.003244,0.01286,-0.002465,0.002169,0.005987
Argentina_Pampas_Southern_2600BP:I42079.TW__BC_650__Cov_92.30%,0.048944,-0.320907,0.119547,0.094639,-0.113252,-0.017291,-0.293763,-0.352139,-0.014317,-0.01221,-0.004384,0.000599,0.005054,0.019955,-0.006107,0.00716,0.003651,0.002914,0.005028,0.005503,0.000873,0.004204,-0.001849,-0.000361,-0.005029
Argentina_Pampas_Southern_2600BP_contam:I34660.TW__BC_650__Cov_92.52%,0.056912,-0.321923,0.121056,0.08721,-0.111713,-0.016733,-0.288358,-0.345216,-0.01493,-0.011663,-0.004384,-0.000599,-0.001041,0.02257,-0.012622,-0.000663,0.009779,-0.00076,0.004022,0.005878,0.006364,0.007048,0.002218,0.007953,0.001676
Armenia_Aghitu_Ancient.AG:I1636.AG__BC_6__Cov_73.89%,0.103579,0.138112,-0.064488,-0.054587,-0.032006,-0.008088,0.005875,-0.003,-0.032519,-0.013485,0.005846,0.002098,0.000595,0.001789,-0.002714,-0.006762,-0.004563,0.00228,-0.002011,-0.008504,0.000749,-0.005564,-0.000986,-0.003735,0.002275
Armenia_Aghitu_Ancient_father.or.son.I1636.AG:I1637.AG__BC_6__Cov_37.42%,0.108132,0.128972,-0.04978,-0.038437,-0.035083,-0.013108,-0.00705,-0.004154,-0.041314,-0.010205,0.002923,0.001649,-0.008325,-0.00867,0.005565,-0.01485,-0.00339,-0.000127,-0.00729,-0.001626,0.014474,-0.000495,-0.003328,-0.005181,0.010059
Armenia_Aghitu_H:AG3001__BC_250__Cov_59.00%,0.106994,0.137096,-0.055814,-0.056202,-0.026774,-0.005299,0.00658,-0.000231,-0.031292,-0.005649,0.000812,-0.001499,-0.006244,-0.004679,-0.005836,0.012596,0.020731,-0.004561,0.009553,-0.000625,0.00287,0.004451,0.003451,0.00964,0.004431
Armenia_Aghitu_H:AG3003-AG3004__BC_250__Cov_66.33%,0.106994,0.128972,-0.05506,-0.037145,-0.028313,-0.004741,-0.000705,-0.004615,-0.029451,-0.003645,0.001624,0.009142,0.000297,-0.00523,0.004343,0.014983,0.011083,-0.0019,0.002263,0.007128,-0.000374,0.000742,-0.002958,0.005422,-0.001078
Armenia_Aghitu_H:AG3005__BC_250__Cov_13.40%,0.092197,0.123895,-0.050911,-0.044251,-0.039084,-0.008646,0.00329,-0.00923,-0.040291,-0.022597,0.004547,-0.007643,-0.005649,0.003165,-0.002443,-0.011403,-0.01695,0.002407,-0.001383,0.004752,-0.002371,-0.011005,-0.002342,0.006868,0.000479
Armenia_Aghitu_H:AG3007__BC_250__Cov_49.90%,0.104717,0.128972,-0.046763,-0.028747,-0.034776,-0.006972,-0.001175,-0.012923,-0.036405,-0.020228,0.001949,0.005995,-0.004014,0.004542,0.009772,-0.011005,-0.015776,0.0019,-0.000126,-0.004877,0.004617,-0.005193,0.002711,0.001687,0.003233
Armenia_Aghitu_H:AG3012-AG3013__BC_250__Cov_12.96%,0.105855,0.128972,-0.064488,-0.052972,-0.036007,-0.017849,0.004465,-0.009692,-0.042132,0.002551,0.003248,-0.001349,0.004162,0.010322,-0.001221,0.002917,0.003129,0.001647,0.017346,-0.005127,-0.007736,0.012489,-0.005916,-0.00482,0.008382
